Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
133,,045d28m42.7741080000s,009d13m36.2282160000s,163.035,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7741080000s,009d13m36.2282160000s,161.019,2.016,5036138.293,517720.419,161.019,FIXED,27,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,197.466,0,0.00000000,270.00000000,0.000,0.000,0.000
134,,045d28m42.7618620000s,009d13m36.2542560000s,163.041,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7618620000s,009d13m36.2542560000s,161.025,2.016,5036137.917,517720.985,161.025,FIXED,27,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.871,0,0.00000000,270.00000000,0.000,0.000,0.000
135,,045d28m42.7484280000s,009d13m36.2777940000s,163.037,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7484280000s,009d13m36.2777940000s,161.021,2.016,5036137.504,517721.497,161.021,FIXED,27,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.328,0,0.00000000,270.00000000,0.000,0.000,0.000
136,,045d28m42.7324440000s,009d13m36.2987640000s,163.030,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7324440000s,009d13m36.2987640000s,161.014,2.016,5036137.012,517721.954,161.014,FIXED,27,37,1.190,0.014,0.017,0.0,2023-11-13,11:32:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.834,0,0.00000000,270.00000000,0.000,0.000,0.000
137,,045d28m42.7135200000s,009d13m36.3155760000s,163.052,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7135200000s,009d13m36.3155760000s,161.036,2.016,5036136.429,517722.321,161.036,FIXED,26,37,1.190,0.014,0.017,0.0,2023-11-13,11:32:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.416,0,0.00000000,270.00000000,0.000,0.000,0.000
138,,045d28m42.6931620000s,009d13m36.3292080000s,163.036,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6931620000s,009d13m36.3292080000s,161.020,2.016,5036135.801,517722.618,161.020,FIXED,27,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.070,0,0.00000000,270.00000000,0.000,0.000,0.000
139,,045d28m42.6716160000s,009d13m36.3442200000s,163.050,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6716160000s,009d13m36.3442200000s,161.034,2.016,5036135.137,517722.946,161.034,FIXED,27,37,1.190,0.014,0.017,0.0,2023-11-13,11:32:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.689,0,0.00000000,270.00000000,0.000,0.000,0.000
140,,045d28m42.6490560000s,009d13m36.3610020000s,163.032,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6490560000s,009d13m36.3610020000s,161.016,2.016,5036134.442,517723.312,161.016,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.274,0,0.00000000,270.00000000,0.000,0.000,0.000
141,,045d28m42.6249600000s,009d13m36.3782340000s,163.038,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6249600000s,009d13m36.3782340000s,161.022,2.016,5036133.699,517723.689,161.022,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.844,0,0.00000000,270.00000000,0.000,0.000,0.000
142,,045d28m42.5994840000s,009d13m36.3934320000s,163.034,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5994840000s,009d13m36.3934320000s,161.018,2.016,5036132.914,517724.021,161.018,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.459,0,0.00000000,270.00000000,0.000,0.000,0.000
143,,045d28m42.5784960000s,009d13m36.4067400000s,163.049,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5784960000s,009d13m36.4067400000s,161.033,2.016,5036132.267,517724.312,161.033,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.124,0,0.00000000,270.00000000,0.000,0.000,0.000
144,,045d28m42.5581500000s,009d13m36.4225680000s,163.065,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5581500000s,009d13m36.4225680000s,161.049,2.016,5036131.640,517724.657,161.049,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.738,0,0.00000000,270.00000000,0.000,0.000,0.000
145,,045d28m42.5368380000s,009d13m36.4353420000s,163.050,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5368380000s,009d13m36.4353420000s,161.034,2.016,5036130.983,517724.936,161.034,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.423,0,0.00000000,270.00000000,0.000,0.000,0.000
146,,045d28m42.5131080000s,009d13m36.4486320000s,163.056,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5131080000s,009d13m36.4486320000s,161.040,2.016,5036130.252,517725.227,161.040,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.091,0,0.00000000,270.00000000,0.000,0.000,0.000
147,,045d28m42.4890600000s,009d13m36.4638300000s,163.027,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.4890600000s,009d13m36.4638300000s,161.011,2.016,5036129.511,517725.559,161.011,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.725,0,0.00000000,270.00000000,0.000,0.000,0.000
148,,045d28m42.4635900000s,009d13m36.4779480000s,163.046,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.4635900000s,009d13m36.4779480000s,161.030,2.016,5036128.726,517725.868,161.030,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.376,0,0.00000000,270.00000000,0.000,0.000,0.000
149,,045d28m42.4391400000s,009d13m36.4906920000s,163.023,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.4391400000s,009d13m36.4906920000s,161.007,2.016,5036127.972,517726.146,161.007,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:32:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.067,0,0.00000000,270.00000000,0.000,0.000,0.000
150,,045d28m42.4159620000s,009d13m36.5008080000s,163.046,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.4159620000s,009d13m36.5008080000s,161.030,2.016,5036127.257,517726.368,161.030,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.812,0,0.00000000,270.00000000,0.000,0.000,0.000
151,,045d28m42.3934200000s,009d13m36.5124300000s,163.040,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.3934200000s,009d13m36.5124300000s,161.024,2.016,5036126.562,517726.622,161.024,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.532,0,0.00000000,270.00000000,0.000,0.000,0.000
152,,045d28m42.3707280000s,009d13m36.5252880000s,163.062,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.3707280000s,009d13m36.5252880000s,161.046,2.016,5036125.863,517726.903,161.046,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.224,0,0.00000000,270.00000000,0.000,0.000,0.000
153,,045d28m42.3450960000s,009d13m36.5362380000s,163.040,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.3450960000s,009d13m36.5362380000s,161.024,2.016,5036125.072,517727.143,161.024,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.964,0,0.00000000,270.00000000,0.000,0.000,0.000
154,,045d28m42.3189780000s,009d13m36.5488860000s,163.039,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.3189780000s,009d13m36.5488860000s,161.023,2.016,5036124.267,517727.420,161.023,FIXED,28,36,1.200,0.014,0.017,0.0,2023-11-13,11:33:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.666,0,0.00000000,270.00000000,0.000,0.000,0.000
155,,045d28m42.2941080000s,009d13m36.5614440000s,163.034,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.2941080000s,009d13m36.5614440000s,161.018,2.016,5036123.500,517727.695,161.018,FIXED,28,35,1.200,0.014,0.017,0.0,2023-11-13,11:33:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.375,0,0.00000000,270.00000000,0.000,0.000,0.000
156,,045d28m42.2697060000s,009d13m36.5743860000s,163.040,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.2697060000s,009d13m36.5743860000s,161.024,2.016,5036122.748,517727.978,161.024,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.078,0,0.00000000,270.00000000,0.000,0.000,0.000
157,,045d28m42.2442780000s,009d13m36.5847300000s,163.048,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.2442780000s,009d13m36.5847300000s,161.032,2.016,5036121.964,517728.205,161.032,FIXED,28,36,1.200,0.014,0.017,0.0,2023-11-13,11:33:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.838,0,0.00000000,270.00000000,0.000,0.000,0.000
158,,045d28m42.2191200000s,009d13m36.5938680000s,163.057,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.2191200000s,009d13m36.5938680000s,161.041,2.016,5036121.188,517728.405,161.041,FIXED,28,35,1.190,0.014,0.017,0.0,2023-11-13,11:33:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.627,0,0.00000000,270.00000000,0.000,0.000,0.000
159,,045d28m42.1947420000s,009d13m36.6049020000s,163.063,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.1947420000s,009d13m36.6049020000s,161.047,2.016,5036120.437,517728.647,161.047,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.380,0,0.00000000,270.00000000,0.000,0.000,0.000
160,,045d28m42.1699800000s,009d13m36.6175920000s,163.036,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.1699800000s,009d13m36.6175920000s,161.020,2.016,5036119.673,517728.925,161.020,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.105,0,0.00000000,270.00000000,0.000,0.000,0.000
161,,045d28m42.1456200000s,009d13m36.6270720000s,163.061,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.1456200000s,009d13m36.6270720000s,161.045,2.016,5036118.922,517729.133,161.045,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.894,0,0.00000000,270.00000000,0.000,0.000,0.000
162,,045d28m42.1192140000s,009d13m36.6343860000s,163.047,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.1192140000s,009d13m36.6343860000s,161.031,2.016,5036118.108,517729.294,161.031,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.739,0,0.00000000,270.00000000,0.000,0.000,0.000
163,,045d28m42.0931500000s,009d13m36.6425160000s,163.031,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.0931500000s,009d13m36.6425160000s,161.015,2.016,5036117.304,517729.473,161.015,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.570,0,0.00000000,270.00000000,0.000,0.000,0.000
164,,045d28m42.0710880000s,009d13m36.6518160000s,163.036,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.0710880000s,009d13m36.6518160000s,161.020,2.016,5036116.624,517729.676,161.020,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.375,0,0.00000000,270.00000000,0.000,0.000,0.000
165,,045d28m42.0458100000s,009d13m36.6620820000s,163.040,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.0458100000s,009d13m36.6620820000s,161.024,2.016,5036115.844,517729.901,161.024,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.163,0,0.00000000,270.00000000,0.000,0.000,0.000
166,,045d28m42.0211680000s,009d13m36.6700560000s,163.033,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.0211680000s,009d13m36.6700560000s,161.017,2.016,5036115.084,517730.077,161.017,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.005,0,0.00000000,270.00000000,0.000,0.000,0.000
167,,045d28m41.9958540000s,009d13m36.6763500000s,163.044,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.9958540000s,009d13m36.6763500000s,161.028,2.016,5036114.303,517730.216,161.028,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.884,0,0.00000000,270.00000000,0.000,0.000,0.000
168,,045d28m41.9700900000s,009d13m36.6850680000s,163.020,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.9700900000s,009d13m36.6850680000s,161.004,2.016,5036113.509,517730.407,161.004,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.720,0,0.00000000,270.00000000,0.000,0.000,0.000
169,,045d28m41.9453520000s,009d13m36.6932040000s,163.044,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.9453520000s,009d13m36.6932040000s,161.028,2.016,5036112.746,517730.586,161.028,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.563,0,0.00000000,270.00000000,0.000,0.000,0.000
170,,045d28m41.9226780000s,009d13m36.6983040000s,163.041,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.9226780000s,009d13m36.6983040000s,161.025,2.016,5036112.046,517730.699,161.025,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.476,0,0.00000000,270.00000000,0.000,0.000,0.000
171,,045d28m41.9001960000s,009d13m36.7046640000s,163.046,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.9001960000s,009d13m36.7046640000s,161.030,2.016,5036111.353,517730.839,161.030,FIXED,29,36,1.190,0.014,0.017,0.0,2023-11-13,11:33:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.364,0,0.00000000,270.00000000,0.000,0.000,0.000
172,,045d28m41.8804740000s,009d13m36.7116720000s,163.027,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8804740000s,009d13m36.7116720000s,161.011,2.016,5036110.745,517730.992,161.011,FIXED,29,35,1.190,0.014,0.017,0.0,2023-11-13,11:33:22,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.241,0,0.00000000,270.00000000,0.000,0.000,0.000
173,,045d28m41.8709460000s,009d13m36.7154040000s,163.058,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8709460000s,009d13m36.7154040000s,161.042,2.016,5036110.451,517731.074,161.042,FIXED,29,35,1.190,0.014,0.017,0.0,2023-11-13,11:33:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.168,0,0.00000000,270.00000000,0.000,0.000,0.000
174,,045d28m41.8690560000s,009d13m36.7145460000s,163.049,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8690560000s,009d13m36.7145460000s,161.033,2.016,5036110.393,517731.056,161.033,FIXED,29,35,1.270,0.014,0.017,0.0,2023-11-13,11:33:24,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.191,0,0.00000000,270.00000000,0.000,0.000,0.000
175,,045d28m41.8690620000s,009d13m36.7147500000s,163.038,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8690620000s,009d13m36.7147500000s,161.022,2.016,5036110.393,517731.060,161.022,FIXED,28,35,1.270,0.014,0.017,0.0,2023-11-13,11:33:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.188,0,0.00000000,270.00000000,0.000,0.000,0.000
176,,045d28m41.8676280000s,009d13m36.7150500000s,163.026,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8676280000s,009d13m36.7150500000s,161.010,2.016,5036110.349,517731.067,161.010,FIXED,28,35,1.270,0.014,0.017,0.0,2023-11-13,11:33:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.186,0,0.00000000,270.00000000,0.000,0.000,0.000
177,,045d28m41.8665540000s,009d13m36.7154820000s,162.996,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8665540000s,009d13m36.7154820000s,160.980,2.016,5036110.316,517731.076,160.980,FIXED,28,34,1.190,0.014,0.017,0.0,2023-11-13,11:33:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.182,0,0.00000000,270.00000000,0.000,0.000,0.000
178,,045d28m41.8666380000s,009d13m36.7143060000s,163.000,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8666380000s,009d13m36.7143060000s,160.984,2.016,5036110.318,517731.051,160.984,FIXED,28,34,1.190,0.014,0.017,0.0,2023-11-13,11:33:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.207,0,0.00000000,270.00000000,0.000,0.000,0.000
179,,045d28m41.8669860000s,009d13m36.7151760000s,163.006,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8669860000s,009d13m36.7151760000s,160.990,2.016,5036110.329,517731.070,160.990,FIXED,28,34,1.190,0.014,0.017,0.0,2023-11-13,11:33:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.187,0,0.00000000,270.00000000,0.000,0.000,0.000
180,,045d28m41.8617360000s,009d13m36.7163220000s,163.037,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8617360000s,009d13m36.7163220000s,161.021,2.016,5036110.167,517731.095,161.021,FIXED,28,35,1.190,0.014,0.017,0.0,2023-11-13,11:33:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.164,0,0.00000000,270.00000000,0.000,0.000,0.000
181,,045d28m41.8615980000s,009d13m36.7164660000s,163.029,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8615980000s,009d13m36.7164660000s,161.013,2.016,5036110.163,517731.098,161.013,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:34:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.163,0,0.00000000,270.00000000,0.000,0.000,0.000
182,,045d28m41.8566600000s,009d13m36.7171080000s,163.026,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8566600000s,009d13m36.7171080000s,161.010,2.016,5036110.010,517731.113,161.010,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:34:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.156,0,0.00000000,270.00000000,0.000,0.000,0.000
183,,045d28m41.8438620000s,009d13m36.7207860000s,163.028,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8438620000s,009d13m36.7207860000s,161.012,2.016,5036109.616,517731.194,161.012,FIXED,28,36,1.190,0.014,0.017,0.0,2023-11-13,11:34:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.095,0,0.00000000,270.00000000,0.000,0.000,0.000
184,,045d28m41.8283460000s,009d13m36.7252080000s,163.041,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8283460000s,009d13m36.7252080000s,161.025,2.016,5036109.137,517731.291,161.025,FIXED,28,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.022,0,0.00000000,270.00000000,0.000,0.000,0.000
185,,045d28m41.8101720000s,009d13m36.7325520000s,163.083,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8101720000s,009d13m36.7325520000s,161.067,2.016,5036108.577,517731.452,161.067,FIXED,28,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.886,0,0.00000000,270.00000000,0.000,0.000,0.000
186,,045d28m41.7939600000s,009d13m36.7366080000s,163.107,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.7939600000s,009d13m36.7366080000s,161.091,2.016,5036108.077,517731.541,161.091,FIXED,27,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.823,0,0.00000000,270.00000000,0.000,0.000,0.000
187,,045d28m41.7764880000s,009d13m36.7395180000s,163.111,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.7764880000s,009d13m36.7395180000s,161.095,2.016,5036107.538,517731.606,161.095,FIXED,26,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.790,0,0.00000000,270.00000000,0.000,0.000,0.000
188,,045d28m41.7547200000s,009d13m36.7436100000s,163.121,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.7547200000s,009d13m36.7436100000s,161.105,2.016,5036106.866,517731.697,161.105,FIXED,26,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.742,0,0.00000000,270.00000000,0.000,0.000,0.000
189,,045d28m41.7306780000s,009d13m36.7495500000s,163.127,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.7306780000s,009d13m36.7495500000s,161.111,2.016,5036106.124,517731.828,161.111,FIXED,26,35,1.270,0.014,0.017,0.0,2023-11-13,11:34:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.661,0,0.00000000,270.00000000,0.000,0.000,0.000
190,,045d28m41.7084660000s,009d13m36.7567080000s,163.137,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.7084660000s,009d13m36.7567080000s,161.121,2.016,5036105.439,517731.985,161.121,FIXED,27,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.553,0,0.00000000,270.00000000,0.000,0.000,0.000
191,,045d28m41.6858700000s,009d13m36.7613940000s,163.122,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.6858700000s,009d13m36.7613940000s,161.106,2.016,5036104.742,517732.089,161.106,FIXED,25,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.505,0,0.00000000,270.00000000,0.000,0.000,0.000
192,,045d28m41.6637360000s,009d13m36.7671600000s,163.151,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.6637360000s,009d13m36.7671600000s,161.135,2.016,5036104.060,517732.216,161.135,FIXED,26,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.429,0,0.00000000,270.00000000,0.000,0.000,0.000
193,,045d28m41.6402880000s,009d13m36.7741500000s,163.130,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.6402880000s,009d13m36.7741500000s,161.114,2.016,5036103.337,517732.370,161.114,FIXED,26,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.340,0,0.00000000,270.00000000,0.000,0.000,0.000
194,,045d28m41.6172780000s,009d13m36.7774380000s,163.097,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.6172780000s,009d13m36.7774380000s,161.081,2.016,5036102.627,517732.443,161.081,FIXED,25,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.334,0,0.00000000,270.00000000,0.000,0.000,0.000
195,,045d28m41.5940100000s,009d13m36.7805280000s,163.127,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5940100000s,009d13m36.7805280000s,161.111,2.016,5036101.909,517732.512,161.111,FIXED,26,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.326,0,0.00000000,270.00000000,0.000,0.000,0.000
196,,045d28m41.5734000000s,009d13m36.7838460000s,163.117,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5734000000s,009d13m36.7838460000s,161.101,2.016,5036101.273,517732.586,161.101,FIXED,26,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.314,0,0.00000000,270.00000000,0.000,0.000,0.000
197,,045d28m41.5542480000s,009d13m36.7832280000s,163.105,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5542480000s,009d13m36.7832280000s,161.089,2.016,5036100.682,517732.574,161.089,FIXED,27,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.385,0,0.00000000,270.00000000,0.000,0.000,0.000
198,,045d28m41.5375980000s,009d13m36.7780620000s,163.147,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5375980000s,009d13m36.7780620000s,161.131,2.016,5036100.168,517732.464,161.131,FIXED,28,35,1.190,0.014,0.017,0.0,2023-11-13,11:34:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.538,0,0.00000000,270.00000000,0.000,0.000,0.000
